Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2005-07-12,77.4,77.4,73.3,74.45,75.30898687905065,509643,2121,38380698.0,171569.0,33.66,4.1,-2.95
2005-07-11,76.4,78.35,75.55,76.0,77.0367103215041,874359,3552,67357741.0,228496.0,26.13,2.8,-0.4
2005-07-08,74.0,76.3,73.5,75.65,75.15075226263235,1197720,4303,90009559.0,289797.0,24.2,2.8,1.65
2005-07-07,76.0,77.25,72.0,72.75,74.63633418611697,1142142,4597,85245292.0,347781.0,30.45,5.25,-3.25
2005-07-06,71.85,77.15,71.25,76.65,75.18329158597139,2661246,8037,200081234.0,755512.0,28.39,5.9,4.8
2005-07-05,71.5,73.2,69.55,70.9,71.84997385349081,1149293,4146,82576672.0,249643.0,21.72,3.65,-0.6
2005-07-04,69.25,71.25,68.0,70.9,70.4884804682364,737747,2673,52002665.0,232163.0,31.47,3.25,1.65
2005-07-01,67.15,69.25,66.0,68.5,67.78027467690629,370326,1431,25100798.0,125898.0,34.0,3.25,1.35
2005-06-30,70.7,70.95,65.9,66.85,68.73737128324399,1020749,2819,70163603.0,400141.0,39.2,5.05,-3.85
2005-06-29,66.0,70.5,66.0,70.0,69.55168594147666,379165,1472,26371565.0,142191.0,37.5,4.5,4.0
2005-06-28,70.0,74.0,68.5,68.95,71.16932916999448,1357244,3740,96594145.0,324066.0,23.88,5.5,-1.05
2005-06-27,70.2,72.0,69.3,69.95,70.86683607372758,2084919,2704,147751613.0,1478998.0,70.94,2.7,-0.25
2005-06-24,68.25,70.9,67.5,69.55,69.86222781033919,721372,2364,50396655.0,252773.0,35.04,3.4,1.3
2005-06-23,67.0,68.6,66.5,68.25,67.8488653432281,381481,1348,25883053.0,140525.0,36.84,2.1,1.25
2005-06-22,66.2,68.75,65.2,66.55,67.35726259764976,361496,1347,24349381.0,88085.0,24.37,3.55,0.35
2005-06-21,66.7,67.5,65.1,65.95,66.3116923223109,294672,968,19540199.0,99709.0,33.84,2.4,-0.75
