Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-August-2020,719.30,729.90,716.00,722.55,722.271129232445425392,178059,3650,128606875.00,34044,19.12,13.90,3.25
4-August-2020,709.80,718.50,703.50,713.85,711.639099294862127232,324901,6927,231212255.00,99511,30.63,15.00,4.05
3-August-2020,725.00,734.00,700.90,710.55,717.089325724743272759,638226,13856,457665052.00,171257,26.83,33.10,-14.45
31-July-2020,688.70,723.95,687.95,720.30,712.438050856387299839,588402,12591,419199974.00,85766,14.58,36.00,31.60
30-July-2020,681.00,699.00,681.00,685.95,690.791764963941500624,223387,4862,154313900.00,47739,21.37,18.00,4.95
29-July-2020,663.90,685.50,663.65,681.25,676.825670347303504010,393863,10312,266576589.00,138190,35.09,21.85,17.35
28-July-2020,651.90,665.70,644.65,662.70,657.692368677498031745,181633,3047,119458638.00,29566,16.28,21.05,10.80
27-July-2020,678.80,678.80,650.55,652.65,655.892486124697162531,285219,5559,187072999.00,108814,38.15,28.25,-26.15
24-July-2020,672.50,680.65,658.50,665.50,668.430950921954208679,341069,6110,227981076.00,54132,15.87,22.15,-7.00
23-July-2020,661.75,673.95,661.75,671.55,669.736503385850886446,235096,5605,157452373.00,72947,31.03,12.20,9.80
22-July-2020,664.20,677.45,658.00,661.80,668.818462111843331243,295145,4593,197398425.00,39652,13.43,19.45,-2.40
21-July-2020,677.20,682.00,660.00,661.40,665.116672963102883767,269994,4354,179577511.00,150131,55.61,22.00,-15.80
20-July-2020,691.40,691.40,672.85,674.30,678.072587854184606552,243870,4516,165361562.00,41822,17.15,18.55,-17.10
17-July-2020,675.80,696.20,669.55,689.00,686.360945381756507077,798323,12485,547937729.00,348884,43.70,26.65,13.20
16-July-2020,640.00,677.00,636.25,674.50,660.723755315197989591,611219,13383,403846913.00,152824,25.00,40.75,34.50
15-July-2020,634.90,643.25,633.25,638.15,637.987061683629321356,242690,3415,154833080.00,102569,42.26,10.00,3.25
14-July-2020,640.00,644.00,631.45,632.20,638.309811729687177627,499229,7937,318662769.00,306046,61.30,12.55,-7.80
13-July-2020,641.90,645.90,636.75,638.15,640.968165604832890043,97002,2051,62175194.00,23095,23.81,9.15,-3.75
10-July-2020,642.50,647.20,636.90,638.65,642.414028543071289229,175314,4035,112624173.00,46847,26.72,10.30,-3.85
9-July-2020,645.20,645.20,636.50,638.80,639.451327466160825227,272022,7714,173944829.00,88971,32.71,8.70,-6.40
8-July-2020,644.00,648.00,632.60,634.45,640.120418692625345361,201962,4694,129280000.00,50418,24.96,15.40,-9.55
7-July-2020,637.00,642.50,635.40,636.40,638.965392354124748490,111825,2379,71452305.00,26624,23.81,7.10,-0.60
6-July-2020,639.10,644.00,629.80,634.60,635.951205565966739954,271076,9278,172391109.00,87922,32.43,14.20,-4.50
3-July-2020,652.65,652.65,635.65,638.85,641.286729160805176867,156388,3856,100289549.00,42307,27.05,17.00,-13.80
2-July-2020,631.90,654.45,625.70,645.80,637.837280255220648464,301543,10686,192335367.00,127763,42.37,28.75,13.90
1-July-2020,643.75,643.75,621.50,627.10,628.259000162408945725,166247,4100,104446174.00,35115,21.12,22.25,-16.65
30-June-2020,645.00,649.35,638.00,640.05,643.007404427273614739,338041,7020,217362866.00,75284,22.27,11.35,-4.95
29-June-2020,638.40,648.00,636.30,645.05,643.716644007690852373,227283,4934,146305850.00,40051,17.62,11.70,6.65
26-June-2020,640.00,643.35,631.60,634.70,636.666888527588659689,196820,5687,125308777.00,52659,26.75,11.75,-5.30
25-June-2020,632.00,642.00,628.50,635.10,634.365801849819720959,255160,7050,161864778.00,61923,24.27,13.50,3.10
24-June-2020,661.00,661.00,628.10,631.65,644.319690099396414522,233107,5971,150195430.00,86891,37.28,32.90,-29.35
23-June-2020,675.80,675.80,655.60,659.70,662.275666551383869504,315167,7486,208727435.00,81446,25.84,20.20,-16.10
22-June-2020,696.00,696.00,652.00,655.80,667.866478498859346847,1313721,30686,877390218.00,322238,24.53,44.00,-40.20
19-June-2020,652.50,652.50,632.00,637.10,639.592684995406035762,282980,5892,180991938.00,149780,52.93,20.50,-15.40
18-June-2020,638.00,644.40,636.75,641.55,639.459606176116990066,243713,5803,155844619.00,172501,70.78,7.65,3.55
17-June-2020,635.15,643.80,635.15,640.50,639.237832313110328508,90013,2379,57539715.00,22285,24.76,8.65,5.35
16-June-2020,646.55,649.50,632.80,637.85,641.681335621418806899,68762,1767,44123292.00,14735,21.43,16.70,-8.70
15-June-2020,643.00,653.15,637.35,643.35,644.427415604947456523,204307,5953,131661032.00,79508,38.92,15.80,0.35
12-June-2020,625.00,645.00,618.85,643.65,633.815069704904111527,169572,3861,107477289.00,21350,12.59,26.15,18.65
11-June-2020,644.90,646.90,633.20,634.95,639.695015154734876021,89411,2120,57195771.00,16129,18.04,13.70,-9.95
10-June-2020,646.60,650.50,639.80,642.50,645.624542027009755889,187784,4031,121237959.00,66559,35.44,10.70,-4.10
9-June-2020,638.60,654.00,637.10,639.90,646.810079554320798605,274278,5813,177405775.00,45486,16.58,16.90,1.30
8-June-2020,655.00,657.70,633.50,635.25,640.406202878966406565,242726,4542,155443236.00,68089,28.05,24.20,-19.75
5-June-2020,663.00,669.65,649.05,651.10,657.393429367194753077,166955,4135,109755120.00,37141,22.25,20.60,-11.90
4-June-2020,644.00,665.00,644.00,660.90,655.621027350724454486,316445,6476,207467996.00,72093,22.78,21.00,16.90
3-June-2020,646.10,649.40,635.45,641.45,644.050999689617712482,154648,3187,99601199.00,33248,21.50,13.95,-4.65
2-June-2020,648.95,658.25,636.25,637.45,646.121492634200625298,301936,5983,195087339.00,85645,28.37,22.00,-11.50
